source_path,sha256,decision,reason
design/src/main/res/drawable/country_flag_hk.xml,2902841026fb9856b76deb469bb55639ee9bec14c986e1616cf5c6e1b95d6415,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_hm.xml,3838a001973eb85e191022d16d27ae9f2747ba07edd98df205c48aa15096f05d,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_hn.xml,a157b3febc0df53d5c97418a3f6722e94b9d04744854543b621a51c45994a7af,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_hr.xml,6f7cb2d2d4e5d6d76e2f8c645d3a31b8dd07ba6fd1f1f5339c7d6b70497c89cd,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ht.xml,12a087fb46f10badb7a2df01e6c2d3172d526ad7a9f254b36586b66130127b10,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_hu.xml,1c691988ec2a7983e14cd452ad5991aa78ef47e790769ae538dd7470f93d7534,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ic.xml,39fdd1bdfb7975a063afbe54d2a75a775de39625c048ab1bc7ee508468ddbbe8,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_id.xml,7fdee1b3f786fcf9470a0ff350c7f0ec927ebaca52655467caab322c307591d4,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ie.xml,2b8738f2eb0241853d1b88e9a3138702c18124888ec2667d62c9231e084b97de,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_il.xml,8bbcdec9a92422e1a5bd39f0c7efdb37cde6f8cf65c8abad608d8369550ec7ce,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_im.xml,f30aa6e832709975aea9b18c170428ec08d7aa75a240468ba2d7847c091fbf89,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_in.xml,c6a3d6d268698db111916f6e016f7026d0d654dd655f654d40d5998c9ce96f54,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_io.xml,ef21cc008c306f675d0563aa96459fb1192fb6b376fd2787d94b523051a8cc57,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_iq.xml,70d77afd8f7c96fda7e4d32a398da08a1c416458a72247ab86189f3dfc527cbf,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ir.xml,9385c902b66add7fd0f96a654530c3af92b3d1620f9144971ccf264b2736ab47,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_is.xml,c6effb2401eb82c4cc3ed9d19b002e6a3a9899a241f2babc8311cd80770c395b,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_it.xml,6b1034962f457fae98bab6f534614d3595b9adf7968d0b63d4446b08f59d497a,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_je.xml,4e5e3474cb68b118921abc5ed371fce4616b14d4e81698455fa3524f39b7fee9,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_jm.xml,c9d9feb6538ace6d9284cc77139f484a4212ae7ddb2d39be871c7fb9885c0569,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_jo.xml,d8b4967c964bf38e873a80bae691e57f86c55fce796303ae5e9990e88e1f6b25,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_jp.xml,981cbe29a0f26038bb5bf7d5e8ebaa852e5f8b5b947a4124a298860cae7f2366,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ke.xml,02d84b01f3dc7d38a3caa5e2eb9ce0b26e910b9fb72acdaf37e0a9e0dfa03ff0,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_kg.xml,533f7b9007d030b05865348b11f62d756048b7ef0ef46d625436f4949ce2e9cc,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_kh.xml,5f75f78c8b7f93091117140f958234ec0fc139b3bd1ccc3aeddd3f022d563fda,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ki.xml,f46dd7a2415888df5b447030ebac91be5804cfa89df97f36b8627739c3861756,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_km.xml,03a71bee3611dc6f4df7bd825955c6e967667ec73e86bbe9f33a9d8c9ce20173,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_kn.xml,8a58d50411c9fbcd7c0e5f0c9c6f6666887d4310421e1eecfcc2216eef3a2e98,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_kp.xml,febbd960d404a6967fd39b4987f2c45127a8e63c89739a953b20d9d22d4825b6,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_kr.xml,686ab871e973c1775c336a08aefa18c7ecb8d4b4af05b19f943dce65147f3948,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_kw.xml,8138981f5552427f8af633c5699e1e724a1b50db7bdf7d9998258733e0f3933d,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ky.xml,c1e5c422e25d85665639909e03a6f21b69ab4b367160680ca1ea8ebfcdc7a16f,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_kz.xml,05cb2d42d6c02faa75fffa0dca5fa185473b76c49d0e293a77911307216048d8,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_la.xml,31762238075d6450c4c35322182465de607b84e76d02b98a715d74c7854e00c1,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_lb.xml,39e7beaa53f976c82df58fdbe77ef164a05f020b1b0087c4e85189fbf82a9e42,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_lc.xml,b9d6d16eca53f76607ca47da8a9611fddbee619151bf16f65e3af84e5392fb5c,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_li.xml,15a7a50eb1639bea6c5ed9a4ed08398afd209d95764fc7c66778d60e17bf096f,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_lk.xml,17ea8add040ab98221f759f94e0576542fd11dee40008f7c77f108bba2e2ef29,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_lr.xml,a49ffe9854d2b6febee6acdb68b846d02ba8f7b8ad921318b18b621366b9e387,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ls.xml,cd46f3933d41f7efa31f17cd3dd21ffe8668858a0c2d0e88c24c35706b9a0642,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_lt.xml,07f45f8d189c3cca3baf906b6747d89b525c37d50b9beee52b98c29dd72480f2,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_lu.xml,2bf83fe4257391be64aeaf5b2edffa4dc8a882c6e29fced790909287cd0e82c9,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_lv.xml,5e4d27709eed806ddb69b52ec194a66b3c3e9f12d0959d9594d0139d6a40b3a1,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ly.xml,710f09a26b0befef6504708591766a6f2f51baa75207f0aa0a8a9c02fee4e745,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ma.xml,91c65128e434c32c0b8851e3b3bcf05b436f55da6cd1a7e22df4fd6bd7b4060a,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mc.xml,61f0822548763399e0dcbbca9370c496f41f154c7ea252e7d75db3a9e4a964a9,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_md.xml,19c6d517cf4af6f4f0032f3cf370c1425f607eac8daa8936487bc92e410bbe29,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_me.xml,a8707bd62d6bc5d4f0cc707a43fa8786e8951ae09d4baecf270f15120b7b9181,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mf.xml,cf3e5e0aa16373ed826db3146143dca431e768dee28191f98c0f5e5425a46539,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mg.xml,6938eb6ab09fb6278ba326fcbdd65787996cbec524fa9410218053766204a501,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mh.xml,b0378827db14d0deb430c3864459a1750d8ea8533dfcc9085b7cc322d5f3ff46,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mk.xml,bf7c5b2392c84ef7f77f9dde0f9599f3d0b995a9b251da656a28638722d7f51f,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ml.xml,1dfd3034e8dda3d9b29af03f16726f6381426e15f12b4bbd4ee686c4b2e02af5,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mm.xml,610674e6a0958b642b3a99674e0dc3699152d77412205766b12db5b38b2ea6f9,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mn.xml,daf5d2a25e1d74c5900433e9b8361f2dd2becd30fa9f424f65c96c7722a13cfd,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mo.xml,5b11b749341346a4b48e2e7da6c95d4cf1a9f01a9652f1b9d5d7875e2a5cd860,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mp.xml,ad46b11c71176ef524a2024889b73da5d91e65f5ec07b90f06bc6426d9fe99d8,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mq.xml,710a482f3e07e86949b3defbf0b5f1ddae8d015a426798c98b62c56478298c0e,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mr.xml,fda1036c6cefdd8bfc486381c04b28e10f57b1f73c72b3700fae436a6c5f0102,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ms.xml,8ae176ca47ac30bdaba28c2c0bb1748a567c981d4680bf7d78615625f543f44c,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mt.xml,829bdf19de0f92cfac9c0af6b3780e5948df02319f7575dee17f31fc099214b1,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mu.xml,0e0af5fcd383615d9dd03d87917da41000f38787b92a9f4eb27a9a6ef8eb7076,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mv.xml,73a0de04d980ad4683e0e77d181e9b888494bde8beef74dea587f1eb6903fef7,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mw.xml,f33d479eb680fc20c16c99469a304857795ce8c03f259caaea19a25535acd84d,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mx.xml,2bf859b4ee09d0d24192a8af428d1a5155f43b467cccf3079843833dd40c1b99,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_my.xml,90ca72e3bfcd9d29a1d6be4021c073389f3a745887853be52d0f7683a7eb4728,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_mz.xml,e8d562f4b90ae5808cc44faebf0b73930a9a17231815013d6de0315697d2af95,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_na.xml,97b2546eb08dc05ae9dbd8b8c6d41bca0e3cf21181e2326c2f4df126e79425b6,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_nc.xml,980066f829a77f64ea75220093a5477180f9f4c4135f8bb397504e97d2501302,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ne.xml,3b490344c430672864b84387af28824f1d5497cc3164c4b9d6f533efe3cccce0,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_nf.xml,6e2aa352ba14873b671bf06868b4c1f598330afbc66c526bd6fa6f679809e6e3,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ng.xml,20dfb65bbe3c621b5494ad674d0be50a5a778f1daf08b8d46dee716a0649a55c,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ni.xml,ca23b996cf93edefd3e504f820774eb95ecce797d1e8089f1531f8f57f679c64,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_nl.xml,bb58c9516515b9621767363369475f4afb6cc0cee4dffd3b0dce6cb71843457a,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_no.xml,08fc80341701fbf46c877e3cf73fb1c86a75e6634db5ed49eb8b790c73cd457c,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_np.xml,fcc9d0a9032f2b381da245c8e72b2f077371fed96ab6ac1c518a938b346ce6fa,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_nr.xml,9fa1dc380593175451c8452a4d57cca7473ce8838556d3d8bbe154276552cc50,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_nu.xml,62fa87444582f3fce5005777b2c8fa21c224c1195bf74338e2f9643f59f21787,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_nz.xml,a302ac2114b620d51235e1910e6691cfb5205fee85bc09edef132435410ecf89,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_om.xml,7b1bb847d4c487e15ca864201ca6c4e2ab8dafd0c1cc48c548e52a90d6de0c6b,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pa.xml,299d2f96cf419cb0dd88a815e21b4dc3104ac0c777289ed24aba7b19776e745e,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pc.xml,3fdee077abc9bd49c2f0db37c30902901dfb61ee8aab29b11c6146fbbee68662,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pe.xml,d1086b076189a41ffd9d11dfcd391cbd2a6976dd1b8c27cd98ece6f4519d4e10,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pf.xml,7fd5caa458719f37f3edf7c7f878ccdf703e4d14e421ebc8f636f4daffd237f7,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pg.xml,61671de8fc465a37ae3ec0761a84472295c9a27d89d87a7f7b5ceecf298bea60,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ph.xml,d4abb3763cab90485ad9700092833e85c900491318b153347fefeb5728cbe367,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pk.xml,54c2823b929afd801fd39b70ca57f4d079fd82069f44c1c87d62169f0af1aa15,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pl.xml,8311e20f4c1219381fd069aaad6bef79ca0cb6928237a123c2f6a05cfe365827,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pm.xml,cf3e5e0aa16373ed826db3146143dca431e768dee28191f98c0f5e5425a46539,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pn.xml,b40212c3120b4643b4b253032c38222d03d9ed9c4c6e3503c7a849edb2e413a6,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pr.xml,33976cc1e04859cea315c27ad7303d84e202679221f0b70475b9a153d6c98da2,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ps.xml,6d0088d7e2e6224bd175d39f00d0fc520cfacaeea94546141605ab56eaaaf1ad,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pt.xml,c78d7f7d0368414b9d26bc1d62078ead90c5be131c78c26d6ddf14991788a179,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_pw.xml,21979cb30b5e861fef83d4f45256f9b42bf80157b07a3f72d28ec746a740dd1e,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_py.xml,948b32fdfcdc3daf7e5a5b9d1b4b73d04b29854dad5f01deff079f03c3edd36b,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_qa.xml,7ef9e83f73e32e2685a76b67c1ab1d960825de838b79f4c01cdeade30dd2c29b,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_re.xml,5ab78e59962e8cfaf787f8b412dc2bd357aed9e21e1b9dfd5408ab444c15d295,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ro.xml,97d57b20a3c3ca59b1e5fc47e3141d4d571891bcec572a9808bee38773dc39b4,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_rs.xml,daae22c7afe9ea84c03e67a03f5105546f1c46aa9f6f792d9e8852f88044883b,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ru.xml,8b61e8a0b88886165c548b0bcdd97dffd731c5743bcff352652205361ef209f3,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_rw.xml,ee682a8d04a542ebee5323e31ce7a1d166df9fcf1dca39e97da7458c56d469da,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sa.xml,dab193733815366d403f6a0511834b04d2e63969e5179cff0a24bc7a08c1c0fb,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sb.xml,cfa0ff627825f044bcd658ef181a47740604d40f488381e28fb3670c578826e6,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sc.xml,7b0a58f7acd0edb49e08e2b5c43d717cddc540fe6cf6ac0e8b1add3f561f8473,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sd.xml,f3d5c973fc62117a4354694fbc10127bd111799a8ac1360b6cca8508e38ab5a1,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_se.xml,f80061a0f48f770a20337e48de267726b0cfa8a38cdc935d0323dcd67706f3f7,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sg.xml,9e61bd4ea59573cb5d202f8d79f2bbf7825ea4682b80561713fb92110c36d3f4,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sh.xml,2b171259c524d8731bee19b4739db1087dd3a2c65c2bf24aeacac705f58321d3,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sh_hl.xml,e1f8cab17e165682aad75502eebd38d2ee2392c531848bed8bb3652d27c19e07,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sh_ta.xml,dcae8113636f2f7dbfbb9602678baf6cb4a70aa3138171488f82408923445a0e,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_si.xml,682aa6eed6e21f290719e4e4b927b4947e3e6e7384484b598ea610b2d553e31f,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sj.xml,d8fab354c0ef79389ec61ad47a857ca90bbf6cd4132a891377450b31668e7602,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sk.xml,e5bf8f10383297338319ae11143329ae83809b88e3cd8064c35339bf95b59f71,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sl.xml,4a4fd523027ceed26d283bbcb5cf790340f4dd578b71761763e8296bc1970e2a,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sm.xml,0a2dabb45f18493c275bdafdbc92fd0d191aea8fdffb1d80001c00f30a23d2a5,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sn.xml,dc630963d3cbc36d485f0a8cd68a62accd660b8002819109cfe9cba5653d3602,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_so.xml,74e8a23d0d995997b9eb96059edf50ee27e7cbc9705d4c013f5517c881f8607b,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sr.xml,2b7d9435e72168b32f4ceb7078e3ee2c48fb8fea29640fd99df9194c5ba82e44,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ss.xml,1d048446e9d7afa833b76e96ff17e5f31b0987b8d2c594660a7e3314aab5aa9e,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_st.xml,9522ae3f54d17d2513f51cdb613aab42b5ddc99f63ec7d170e779eba15564498,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sv.xml,c5451e494d2353114ebeff2017994be3aed9bbdade5793a19d8ac976a1de2269,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sx.xml,02e7e29c1790ec49c307a93278ce394bb88f994adf0d42c0752a89285af00639,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sy.xml,5fd56ca39c7ebdb4720c95c74c91a3c2991d5b4663c6aa117cb08b115b91a4f2,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_sz.xml,8d4885f60f11fe1a5145343a5d71d3f17938b0439ea9616384fc8bf607fe61ba,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tc.xml,6271f093ee8e738bb297596b1a5e8bacb4b8d9ca83321a051d8ad069d0623a9f,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_td.xml,d3d98472a2787d9c99d114a7b580a982d2bf7d29cf31aa739bb875d7d7f567f4,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tf.xml,9def6f586c0c18ee437a50deee12e36bbbcc980735e1327897ae99363966307f,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tg.xml,214b63f54551981b9a14969c1f993ec1c988523eb9c18adcfc4eacca034f6dd6,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_th.xml,97f8950bd57ad79710a719357f73ea481530e083455f4af5def08484bbb52e39,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tj.xml,6fb0350a37ef6b80d1ea469e2b688fc4099dd4e8af23a94fd5ac2f24e3ae44bc,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tk.xml,5c0180b98406401717e509c25f39e03c4c7897045b8f524fbd118562990b3c68,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tl.xml,824acaf3d376da1ee752104b619049987ce05efcd8ee89c5869c506c94637668,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tm.xml,11447c91b74ca1c743e6014a93f45272b72767a41a77b8235ed6c4b28f9fa636,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tn.xml,e723c5b3ee324c5ef28d718a63e36efab1807d1f9856dcc1d2b1cc1f9019b96d,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_to.xml,9d61e9d4b72ea3d87526c9666e8d8c734a103eb1ee0cdd49a34563be3ba96a0c,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tr.xml,4571268ad742769715f3870b0d18d7b46262e0b20c6c11842d16ddb0ea6436b0,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tt.xml,6e81689c3bac060f8bd4d49306a7254b63228e9b5855269a6243fff0fe3b808e,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tv.xml,e550533e1cb07ce0af92688afaf135955fe2c58d35bd66828b5dab247b0a185e,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tw.xml,006357b744ffc058cc989c93bb4b55b4b5087856f5f574d65be92c220f62e9a2,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_tz.xml,99e248fbd43c9cd9f24b7792c5c2d551a81e6f7dccc96e1a0355e61c2595913e,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ua.xml,d00ead53bcd0765f87322968f4e2210efd02ff276f0f2015b90b1749c5d98616,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ug.xml,cadee7bbc9c11d69c13a91bb6797288a045148d146e62f48aef3755b577473bf,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_um.xml,99a2670c320fb319841b8dd286df2dbd0df37edacc91fbe23fb889c33f832be9,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_un.xml,0c1769ba47fa93c366111fb1c468403c63a1183c1f37e96cc843a5372cc77698,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_us.xml,99a2670c320fb319841b8dd286df2dbd0df37edacc91fbe23fb889c33f832be9,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_uy.xml,f66b23e7eb544ad0d322c1a19aa9539f6d97a072d5b0b9689e8c0f1412dc0e01,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_uz.xml,f01f479a9e6d670b46fe390ee4e49b69c35702fb3d0efadcae4903f80438eb0c,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_va.xml,603d4d1cd6942add24c5f720a867ade8ebaf491daf9a8b067d6a65b74bc77d50,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_vc.xml,13394daad1707f2a1ab50b1026393b5cdd80984d54cb83604985c20d904d25b2,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ve.xml,11188803d892cdff54255df12a496cb5c1da94c01d569ad785ff24e9717cc6a2,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_vg.xml,8df463c6a9b059446c3d1294bf59e151626fd1304775c4ff581f00183855eb16,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_vi.xml,1544a62e3851ba89384dcbea3a07f385331febd0153f382f9df2512377145d77,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_vn.xml,7749e7a022905e18dd0e38b4f61d5d4ee7da0af8b1d2d8ec8daf95d614c2ad22,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_vu.xml,663b947c494a3239899aba29920d7595a2caf7fa8ef47e0a1f7e8ef07d86eee1,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_wf.xml,cf3e5e0aa16373ed826db3146143dca431e768dee28191f98c0f5e5425a46539,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ws.xml,c032eefefbc557b5ff3c0a6ce513a7e5b103d757b76337ba91db02ccc733e01c,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_xk.xml,137c0dafe21fd1b90378b49433167969f9f8ebea2785f85be64f073d3949f685,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_xx.xml,41f966a07cb50d1a32e533412c377aebc9bd12d6fb97523702b8e9bfb66193dc,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_ye.xml,db3517a031f56b0d3ff94a9cc4dec548a42184ab449c8c9f93ef0b1ea44abe05,reference,Visual reference only; migrate a used flag after license review.
design/src/main/res/drawable/country_flag_yt.xml,cf3e5e0aa16373ed826db3146143dca431e768dee28191f98c0f5e5425a46539,reference,Visual reference only; migrate a used flag after license review.
